Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Ho Chi Minh City,PM2.5 - Principal,2016-06-27 09:00 PM,2016,06,27,21,65,2,18.7,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-27 10:00 PM,2016,06,27,22,66,2,19.0,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-27 11:00 PM,2016,06,27,23,65,2,18.8,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 12:00 AM,2016,06,28,00,64,2,18.5,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 01:00 AM,2016,06,28,01,65,2,18.6,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 02:00 AM,2016,06,28,02,64,2,18.3,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 03:00 AM,2016,06,28,03,63,2,17.9,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 04:00 AM,2016,06,28,04,63,2,17.6,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 05:00 AM,2016,06,28,05,63,2,17.6,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 06:00 AM,2016,06,28,06,62,2,17.4,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 07:00 AM,2016,06,28,07,61,2,16.8,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 08:00 AM,2016,06,28,08,61,2,16.9,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 09:00 AM,2016,06,28,09,60,2,16.4,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 10:00 AM,2016,06,28,10,59,2,16.0,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 11:00 AM,2016,06,28,11,57,2,15.1,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 12:00 PM,2016,06,28,12,56,2,14.5,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 01:00 PM,2016,06,28,13,56,2,14.4,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 02:00 PM,2016,06,28,14,54,2,13.6,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 03:00 PM,2016,06,28,15,53,2,13.2,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 04:00 PM,2016,06,28,16,52,2,12.7,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 05:00 PM,2016,06,28,17,51,2,12.1,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 06:00 PM,2016,06,28,18,48,1,11.5,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 07:00 PM,2016,06,28,19,47,1,11.2,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 08:00 PM,2016,06,28,20,47,1,11.3,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 09:00 PM,2016,06,28,21,47,1,11.3,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 10:00 PM,2016,06,28,22,48,1,11.6,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-28 11:00 PM,2016,06,28,23,48,1,11.5,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 12:00 AM,2016,06,29,00,49,1,11.7,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 01:00 AM,2016,06,29,01,48,1,11.5,5.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 02:00 AM,2016,06,29,02,48,1,11.5,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 03:00 AM,2016,06,29,03,48,1,11.6,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 04:00 AM,2016,06,29,04,49,1,11.7,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 05:00 AM,2016,06,29,05,49,1,11.7,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 06:00 AM,2016,06,29,06,50,1,12.0,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 07:00 AM,2016,06,29,07,51,2,12.2,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 08:00 AM,2016,06,29,08,51,2,12.2,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 09:00 AM,2016,06,29,09,51,2,12.2,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 10:00 AM,2016,06,29,10,52,2,12.4,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 11:00 AM,2016,06,29,11,52,2,12.7,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 12:00 PM,2016,06,29,12,52,2,12.7,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 01:00 PM,2016,06,29,13,52,2,12.7,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 02:00 PM,2016,06,29,14,53,2,13.0,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 03:00 PM,2016,06,29,15,54,2,13.3,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 04:00 PM,2016,06,29,16,54,2,13.6,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 05:00 PM,2016,06,29,17,55,2,14.0,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 06:00 PM,2016,06,29,18,56,2,14.5,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 07:00 PM,2016,06,29,19,57,2,15.0,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 08:00 PM,2016,06,29,20,58,2,15.5,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 09:00 PM,2016,06,29,21,60,2,16.3,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 10:00 PM,2016,06,29,22,60,2,16.4,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-29 11:00 PM,2016,06,29,23,60,2,16.5,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 12:00 AM,2016,06,30,00,60,2,16.5,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 01:00 AM,2016,06,30,01,60,2,16.5,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 02:00 AM,2016,06,30,02,60,2,16.6,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 03:00 AM,2016,06,30,03,61,2,16.7,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 04:00 AM,2016,06,30,04,60,2,16.6,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 05:00 AM,2016,06,30,05,60,2,16.4,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 06:00 AM,2016,06,30,06,60,2,16.3,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 07:00 AM,2016,06,30,07,60,2,16.3,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 08:00 AM,2016,06,30,08,60,2,16.5,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 09:00 AM,2016,06,30,09,60,2,16.5,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 10:00 AM,2016,06,30,10,60,2,16.5,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 11:00 AM,2016,06,30,11,61,2,16.7,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 12:00 PM,2016,06,30,12,62,2,17.3,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 01:00 PM,2016,06,30,13,62,2,17.2,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 02:00 PM,2016,06,30,14,62,2,17.2,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 03:00 PM,2016,06,30,15,61,2,17.0,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 04:00 PM,2016,06,30,16,61,2,16.7,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 05:00 PM,2016,06,30,17,60,2,16.2,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 06:00 PM,2016,06,30,18,59,2,15.8,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 07:00 PM,2016,06,30,19,58,2,15.3,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 08:00 PM,2016,06,30,20,57,2,15.0,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 09:00 PM,2016,06,30,21,57,2,14.8,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 10:00 PM,2016,06,30,22,56,2,14.7,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-06-30 11:00 PM,2016,06,30,23,58,2,15.2,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 12:00 AM,2016,07,01,00,58,2,15.5,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 01:00 AM,2016,07,01,01,59,2,15.7,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 02:00 AM,2016,07,01,02,58,2,15.5,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 03:00 AM,2016,07,01,03,59,2,15.8,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 04:00 AM,2016,07,01,04,59,2,15.9,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 05:00 AM,2016,07,01,05,60,2,16.2,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 06:00 AM,2016,07,01,06,60,2,16.4,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 07:00 AM,2016,07,01,07,61,2,16.7,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 08:00 AM,2016,07,01,08,60,2,16.6,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 09:00 AM,2016,07,01,09,60,2,16.5,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 10:00 AM,2016,07,01,10,61,2,17.0,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 11:00 AM,2016,07,01,11,61,2,17.0,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 12:00 PM,2016,07,01,12,61,2,17.0,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 01:00 PM,2016,07,01,13,62,2,17.4,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 02:00 PM,2016,07,01,14,63,2,17.6,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 03:00 PM,2016,07,01,15,64,2,18.3,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 04:00 PM,2016,07,01,16,65,2,18.8,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 05:00 PM,2016,07,01,17,67,2,19.7,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 06:00 PM,2016,07,01,18,68,2,20.3,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 07:00 PM,2016,07,01,19,70,2,21.2,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 08:00 PM,2016,07,01,20,74,2,22.8,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 09:00 PM,2016,07,01,21,77,2,24.4,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 10:00 PM,2016,07,01,22,80,2,26.0,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-01 11:00 PM,2016,07,01,23,80,2,25.9,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 12:00 AM,2016,07,02,00,80,2,26.0,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 01:00 AM,2016,07,02,01,81,2,26.3,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 02:00 AM,2016,07,02,02,82,2,26.7,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 03:00 AM,2016,07,02,03,82,2,27.0,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 04:00 AM,2016,07,02,04,83,2,27.5,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 05:00 AM,2016,07,02,05,84,2,27.8,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 06:00 AM,2016,07,02,06,85,2,28.2,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 07:00 AM,2016,07,02,07,85,2,28.2,62.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 08:00 AM,2016,07,02,08,85,2,28.2,66.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 09:00 AM,2016,07,02,09,85,2,28.5,57.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 10:00 AM,2016,07,02,10,86,2,28.7,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 11:00 AM,2016,07,02,11,86,2,28.8,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 12:00 PM,2016,07,02,12,89,2,30.3,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 01:00 PM,2016,07,02,13,92,2,31.5,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 02:00 PM,2016,07,02,14,93,2,32.2,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 03:00 PM,2016,07,02,15,94,2,32.5,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 04:00 PM,2016,07,02,16,95,2,32.8,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 05:00 PM,2016,07,02,17,95,2,33.2,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 06:00 PM,2016,07,02,18,97,2,33.8,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 07:00 PM,2016,07,02,19,98,2,34.6,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 08:00 PM,2016,07,02,20,99,2,34.7,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 09:00 PM,2016,07,02,21,99,2,35.1,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 10:00 PM,2016,07,02,22,99,2,34.8,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-02 11:00 PM,2016,07,02,23,102,3,36.0,59.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 12:00 AM,2016,07,03,00,103,3,36.5,52.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 01:00 AM,2016,07,03,01,103,3,36.4,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 02:00 AM,2016,07,03,02,103,3,36.3,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 03:00 AM,2016,07,03,03,102,3,35.9,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 04:00 AM,2016,07,03,04,101,3,35.7,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 05:00 AM,2016,07,03,05,101,3,35.5,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 06:00 AM,2016,07,03,06,100,2,35.3,58.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 07:00 AM,2016,07,03,07,100,2,35.3,64.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 08:00 AM,2016,07,03,08,101,3,35.6,77.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 09:00 AM,2016,07,03,09,102,3,36.0,49.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 10:00 AM,2016,07,03,10,103,3,36.3,48.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 11:00 AM,2016,07,03,11,104,3,36.8,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 12:00 PM,2016,07,03,12,103,3,36.2,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 01:00 PM,2016,07,03,13,102,3,35.8,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 02:00 PM,2016,07,03,14,101,3,35.7,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 03:00 PM,2016,07,03,15,102,3,36.0,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 04:00 PM,2016,07,03,16,102,3,36.1,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 05:00 PM,2016,07,03,17,102,3,35.8,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 06:00 PM,2016,07,03,18,101,3,35.6,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 07:00 PM,2016,07,03,19,99,2,34.7,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 08:00 PM,2016,07,03,20,96,2,33.7,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 09:00 PM,2016,07,03,21,93,2,32.1,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 10:00 PM,2016,07,03,22,92,2,31.5,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-03 11:00 PM,2016,07,03,23,90,2,30.6,44.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 12:00 AM,2016,07,04,00,89,2,30.3,44.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 01:00 AM,2016,07,04,01,90,2,30.6,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 02:00 AM,2016,07,04,02,91,2,30.9,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 03:00 AM,2016,07,04,03,91,2,31.3,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 04:00 AM,2016,07,04,04,92,2,31.5,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 05:00 AM,2016,07,04,05,92,2,31.6,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 06:00 AM,2016,07,04,06,93,2,31.9,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 07:00 AM,2016,07,04,07,94,2,32.4,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 08:00 AM,2016,07,04,08,95,2,33.2,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 09:00 AM,2016,07,04,09,97,2,34.2,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 10:00 AM,2016,07,04,10,99,2,35.0,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 11:00 AM,2016,07,04,11,102,3,35.8,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 12:00 PM,2016,07,04,12,99,2,35.1,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 01:00 PM,2016,07,04,13,96,2,33.5,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 02:00 PM,2016,07,04,14,93,2,32.3,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 03:00 PM,2016,07,04,15,91,2,30.9,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 04:00 PM,2016,07,04,16,88,2,29.9,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 05:00 PM,2016,07,04,17,87,2,29.2,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 06:00 PM,2016,07,04,18,85,2,28.5,35.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 07:00 PM,2016,07,04,19,84,2,28.0,45.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 08:00 PM,2016,07,04,20,84,2,27.7,59.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 09:00 PM,2016,07,04,21,84,2,27.7,59.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 10:00 PM,2016,07,04,22,87,2,29.0,57.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-04 11:00 PM,2016,07,04,23,88,2,29.5,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 12:00 AM,2016,07,05,00,89,2,30.1,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 01:00 AM,2016,07,05,01,89,2,30.4,3.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 02:00 AM,2016,07,05,02,90,2,30.5,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 03:00 AM,2016,07,05,03,89,2,30.4,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 04:00 AM,2016,07,05,04,90,2,30.5,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 05:00 AM,2016,07,05,05,91,2,31.1,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 06:00 AM,2016,07,05,06,91,2,31.3,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 07:00 AM,2016,07,05,07,92,2,31.7,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 08:00 AM,2016,07,05,08,92,2,31.5,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 09:00 AM,2016,07,05,09,88,2,29.8,65.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 10:00 AM,2016,07,05,10,85,2,28.1,41.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 11:00 AM,2016,07,05,11,81,2,26.3,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 12:00 PM,2016,07,05,12,80,2,26.0,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 01:00 PM,2016,07,05,13,82,2,26.7,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 02:00 PM,2016,07,05,14,84,2,27.7,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 03:00 PM,2016,07,05,15,86,2,28.9,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 04:00 PM,2016,07,05,16,88,2,29.7,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 05:00 PM,2016,07,05,17,89,2,30.3,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2016-07-05 06:00 PM,2016,07,05,18,90,2,30.7,45.0,UG/M3,1 Hr,Valid
